APN,PROJECT NUMBER,NAME,DEVELOPMENT STAGE,CONSTRUCTION TYPE,SITE ADDRESS,SITE  COUNCIL DISTRICT,SITE #,SITE COMMUNITY,SITE UNITS,PROJECT TOTAL UNITS,HOUSING TYPE,SUPPORTIVE HOUSING,SH UNITS PER SITE,DATE FUNDED,LAHD FUNDED,LEVERAGE,TAX EXEMPT CONDUIT BOND,TDC,IN-SERVICE DATE,DEVELOPER,MANAGEMENT COMPANY,CONTACT PHONE,PHOTO,JOBS,PROJECT SUMMARY URL,CONTRACT NUMBERS,DATE STAMP,SITE LONGITUDE,SITE LATITUDE,GPS_COORDS ON MAP
5018034019,40050,MANSI TOWN HOMES,In-Service,N/A,"4520 S FIGUEROA ST 1-21  Los Angeles, CA 90037",9,1,SOUTH PARK,21,21,FAMILY,No,0,02/03/2005,"892,500","4,654,752",0,"5,547,252",2007,"MANSI TOWN HOMES L.P.,","MANSI TOWN HOMES L.P.,",(323) 465-6611,click here (http://hcidapp.lacity.org/mpphotos/040050/Photo/Website/CD%209%20-%20Mansi%20Town%20Homes%20-%20040050.jpg),40,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=040050&LutSiteCD=1),C-107871,7/5/2023,-118.28243,34.00221,POINT (-118.28243 34.00221)
2221019117,13-119140,VISTAS APARTMENTS,In-Service,ACQUISITION + REHAB,"15211 W SHERMAN WAY 1-99  VAN NUYS, CA 91405",6,1,VAN NUYS,84,84,SENIORS,No,0,09/25/2013,0,"11,506,201","10,707,645","22,213,846",2014,"RETIREMENT HOUSING FOUNDATION,","FOUNDATION PROPERTY MANAGEMENT, INC.",(562) 257-5116,click here (http://hcidapp.lacity.org/mpphotos/13-119140/Photo/Website/Vistas%20Apartmetns.png),79,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=13-119140&LutSiteCD=1),,7/5/2023,-118.46417,34.20145,POINT (-118.46417 34.20145)
6065001052,60059,IMANI FE EAST & WEST,In-Service,NEW CONSTRUCTION,"10424 S CENTRAL AVE 1-49  Los Angeles, CA 90002",15,1,WATTS,49,92,FAMILY,No,0,02/24/2007,"6,001,178","31,661,768",0,"37,662,946",2010,Grant Housing & Econ Dev Corp,AEGON ASSET MANAGEMENT,N/A,click here (http://hcidapp.lacity.org/mpphotos/060059/Photo/Website/CD_8_-_Imani_Fe_West.png),242,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=060059&LutSiteCD=1),C-111300,7/5/2023,-118.25393,33.94133,POINT (-118.25393 33.94133)
2604028031,19-125927,SILVA CROSSING (FKA LINK AT SYLMAR),In-Service,NEW CONSTRUCTION,"12667 SAN FERNANDO ROAD  Sylmar, CA 91342",7,1,SYLMAR,56,56,SPECIAL NEEDS,Yes,55,10/16/2020,"9,100,000","21,433,533",0,"30,533,533",2022,Meta Housing Corporation,THE JOHN STEWART COMPANY,(213) 787-2700,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),234,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=19-125927&LutSiteCD=1),C-137141,7/5/2023,-118.45997,34.29944,POINT (-118.45997 34.29944)
5160005028,40007,TEMPLE VILLAS,In-Service,NEW CONSTRUCTION,"1421 W TEMPLE ST 1-52  Los Angeles, CA 90026",1,1,ECHO PARK,52,52,FAMILY,No,0,05/03/2005,"3,137,768","10,165,531",0,"13,303,299",2007,"TEMPLE VILLAS. L.P.,",COMMUNITY HOUSING MANAGEMENT SERVICES,(562) 597-6200,click here (http://hcidapp.lacity.org/mpphotos/040007/Photo/Website/CD%201%20-%20Temple%20Villas%20-%20040007.jpg),62,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=040007&LutSiteCD=1),C-108090,7/5/2023,-118.25744,34.06759,POINT (-118.25744 34.06759)
5521006039,18-125041,EMERSON APARTMENTS (FKA MELROSE APARTMENTS),In-Service,NEW CONSTRUCTION,"4760 W MELROSE AVE  Los Angeles, CA 90029",13,1,MELROSE,39,39,SPECIAL NEEDS,Yes,38,11/05/2019,"8,360,000","16,370,156",0,"24,730,156",2021,"Affirmed Housing Group, Inc.",SOLARI ENTERPRISES,(714) 282-2520,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),206,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=18-125041&LutSiteCD=1),C-134396,7/5/2023,-118.30397,34.08328,POINT (-118.30397 34.08328)
5108021026,13-120914,JUANITA TATE LEGACY TOWERS (RECAP),In-Service,ACQUISITION + REHAB,"4827 S CENTRAL AVE 1-118  Los Angeles, CA 90011",9,1,VERNON CENTRAL,118,118,SENIORS,No,0,12/22/2014,0,"14,005,346","10,291,153","24,296,499",2016,"CP Preservation Housing, LLC",CONCERNED CITIZENS OF SOUTH CENTRAL LOS ANGELES,N/A,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),92,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=13-120914&LutSiteCD=1),,7/5/2023,-118.25668,33.99978,POINT (-118.25668 33.99978)
7417012905,09-117267,DANA STRAND SR. APTS.,In-Service,NEW CONSTRUCTION,"410 N HAWAIIAN AVE 1-100  Wilmington, CA 90744",15,1,WILMINGTON,100,100,SENIORS,No,0,08/09/2010,"3,840,000","8,320,832","10,147,212","22,308,044",2011,ROEM DEVELOPMENT CORP.,"FPI MANAGEMENT, INC",(916) 357-5300,click here (http://hcidapp.lacity.org/mpphotos/09-117267/Photo/Website/danastrand111611_008-.png),236,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=09-117267&LutSiteCD=1),C-117705,7/5/2023,-118.27616,33.7736,POINT (-118.27616 33.7736)
5148012005,70043,JAMES M. WOOD,In-Service,NEW CONSTRUCTION,"408 E 5TH ST  Los Angeles, CA 90013",14,1,WHOLESALE DISTRICT,53,53,SPECIAL NEEDS,Yes,52,10/19/2007,"4,160,000","10,555,970",0,"14,715,970",2009,Single Room Occupancy Housing  Corp. (SRO),JOSEPH CORCORAN,(213) 229-9640 x33,click here (http://hcidapp.lacity.org/mpphotos/070043/Photo/Website/James%20M%20Wood%20HIMS%20070043_Picture.png),132,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=070043&LutSiteCD=1),C-112508,7/5/2023,-118.24474,34.04439,POINT (-118.24474 34.04439)
5501018035,14-121629,BEVERLY TERRACE,In-Service,NEW CONSTRUCTION,"3322 W BEVERLY BLVD  LOS ANGELES, CA 90004",13,1,WILSHIRE CENTER,40,40,SPECIAL NEEDS,Yes,39,12/18/2015,"7,332,409","14,093,153","951,500","22,377,062",2018,A Community of Friends,BARKER MANAGEMENT INC.,(714) 971-5333 x450,click here (http://hcidapp.lacity.org/mpphotos/14-121629/Photo/Website/150_2873.png),211,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=14-121629&LutSiteCD=1),C-125957,7/5/2023,-118.28506,34.07304,POINT (-118.28506 34.07304)
4237023016,19-126548,THE JOURNEY (FKA LINCOLN APARTMENTS),Development,NEW CONSTRUCTION,"2471 S LINCOLN BLVD  Venice, CA 90291",11,1,VENICE,40,40,SPECIAL NEEDS,Yes,39,02/25/2022,"5,460,000","22,396,900","2,242,133","30,099,033",Development,Venice Community Housing Corporation,VENICE COMMUNITY HOUSING CORPORATION,(310) 399-4100,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),174,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=19-126548&LutSiteCD=1),C-139883,7/5/2023,-118.45055,33.99274,POINT (-118.45055 33.99274)
6066019011,05-117217,LEXINGTON APARTMENTS A/B (SITE 9),In-Service,REHAB,"10607 S KALMIA ST  Los Angeles, CA 90002",15,9,WATTS,0,251,FAMILY,No,0,12/28/2005,0,"6,771,719","10,247,566","17,019,285",2006,"1755 EFM 2, LLC","ALPHA PROPERTY MANAGEMENT, INC.",(323) 231-4174,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=05-117217&LutSiteCD=9),,7/5/2023,-118.23181,33.93941,POINT (-118.23181 33.93941)
5520006015,70167,ROSEWOOD GARDENS,In-Service,NEW CONSTRUCTION,"502 N BERENDO ST  Los Angeles, CA 90004",13,1,MELROSE,54,54,SENIORS,No,0,03/20/2008,"4,123,640","18,371,699",0,"22,495,339",2010,"LOS ANGELES HOUSING PARTNERSHIP,",THE JOHN STEWART COMPANY,(213) 787-2700,click here (http://hcidapp.lacity.org/mpphotos/070167/Photo/Website/CD%2013%20-%20Rosewood%20Gardens.JPG),172,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=070167&LutSiteCD=1),"C-113119,C-113198",7/5/2023,-118.2939,34.07931,POINT (-118.2939 34.07931)
6039016029,15-122886,E. VICTOR VILLA,In-Service,ACQUISITION + REHAB,"555 W 92ND ST 1-46  Los Angeles, CA 90044",8,1,VERMONT VISTA,46,46,SENIORS,No,0,06/16/2016,0,"5,947,360","4,273,000","10,220,360",2017,Abode Communities,ABODE COMMUNITIES (PROP MGMT DIVISION),(213) 629-0720,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=15-122886&LutSiteCD=1),,7/5/2023,-118.28397,33.95296,POINT (-118.28397 33.95296)
2644025254,70022,CANTABRIA SENIOR APTS.,In-Service,NEW CONSTRUCTION,"9640 N VAN NUYS BLVD  Panorama City, CA 91402",6,1,PANORAMA CITY,81,81,SENIORS,No,0,10/25/2007,"7,561,160","23,323,383",0,"30,884,543",2008,Meta Housing Corporation,"WESTERN SENIORS HOUSING, INC.",(949) 748-8201,click here (http://hcidapp.lacity.org/mpphotos/070022/Photo/Website/CD%207%20-%20Cantabria%20Sr.%20Apts..jpg),188,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=070022&LutSiteCD=1),C-112528,7/5/2023,-118.44969,34.2457,POINT (-118.44969 34.2457)
5056030010,06-117222,WINDWARD APTS (A/B) (SITE 2),In-Service,REHAB,"1514 W 20TH ST  Los Angeles, CA 90007",1,2,WEST ADAMS,18,232,FAMILY,No,0,04/01/2006,0,"7,438,473","4,641,342","12,079,815",2007,1755 EFM 2,"ALPHA PROPERTY MANAGEMENT, INC.",(323) 231-4174,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=06-117222&LutSiteCD=2),,7/5/2023,-118.28932,34.038,POINT (-118.28932 34.038)
2216034019,80055,IVY TERRACE  AKA THREE COURTYARDS APTS.,In-Service,NEW CONSTRUCTION,"13751 W SHERMAN WAY 1-52  Van Nuys, CA 91405",2,1,VALLEY GLEN,52,52,LARGE FAMILY / WAIVER REQUIRED,No,0,11/18/2008,"7,762,524","16,182,763",0,"23,945,287",2010,Abode Communities (formerly LACDC),DESIGN CENTER HOUSING SERVICES,(310) 518-5398,click here (http://hcidapp.lacity.org/mpphotos/080055/Photo/Website/080055.JPG),205,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=080055&LutSiteCD=1),C-114807,7/5/2023,-118.43266,34.20226,POINT (-118.43266 34.20226)
5115019033,11-117837,DUNBAR VILLAGE,In-Service,ACQUISITION + REHAB,"4225 S CENTRAL AVE  Los Angeles, CA 90011",9,1,VERNON CENTRAL,41,83,FAMILY,No,0,07/06/2011,"12,019,660","17,563,532",0,"29,583,192",2013,THOMAS SAFRAN & ASSOCIATES,THOMAS SAFRAN & ASSOCIATES,(310) 820-4888,click here (http://hcidapp.lacity.org/mpphotos/11-117837/Photo/Website/Dunbar%20Village.JPG),215,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=11-117837&LutSiteCD=1),"C-119063,C-123799",7/5/2023,-118.25669,34.00692,POINT (-118.25669 34.00692)
5155031031,16-123325,NEW PARK PLACE (RECAP),In-Service,ACQUISITION + REHAB,"2500 W 4TH ST  Los Angeles, CA 90057",1,1,WESTLAKE,49,49,FAMILY,No,0,12/20/2016,0,"4,638,956","1,070,000","5,708,956",2017,Abode Communities,ABODE COMMUNITIES,(213) 225-2708,click here (http://hcidapp.lacity.org/mpphotos/16-123325/Photo/Website/2500%20W%204th%20St.png),,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=16-123325&LutSiteCD=1),C-128746,7/5/2023,-118.27742,34.06419,POINT (-118.27742 34.06419)
5542028022,05-117217,LEXINGTON APARTMENTS A/B (SITE 4),In-Service,REHAB,"4612 W LEXINGTON AVE  Los Angeles, CA 90029",13,4,EAST HOLLYWOOD,0,251,FAMILY,No,0,12/28/2005,0,"6,771,719","10,247,566","17,019,285",2006,"1755 EFM 2, LLC","ALPHA PROPERTY MANAGEMENT, INC.",(323) 231-4174,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=05-117217&LutSiteCD=4),,7/5/2023,-118.29,34.09333,POINT (-118.29 34.09333)
5019025048,15-122043,GILBERT LINDSAY RECAP,In-Service,ACQUISITION + REHAB,"601 W 40TH PL  Los Angeles, CA 90037",9,1,WEST VERNON,137,137,FAMILY,No,0,07/11/2017,0,"43,361,977.2",0,"43,361,977.2",2019,THOMAS SAFRAN & ASSOCIATES,THOMAS SAFRAN & ASSOCIATES,N/A,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=15-122043&LutSiteCD=1),C-129630,7/5/2023,-118.28422,34.01097,POINT (-118.28422 34.01097)
5019023028,09-117207,STOVALL VILLAS,In-Service,NEW CONSTRUCTION,"4057 S FIGUEROA ST  Los Angeles, CA 90037",9,1,WEST VERNON,32,32,SENIORS,No,0,09/23/2009,"4,230,942","4,868,100",0,"9,099,042",2011,"Laurel Place West Hollywood, Inc.",HDSI MANAGEMENT INC.,(323) 231-1104,click here (http://hcidapp.lacity.org/mpphotos/09-117207/Photo/Website/Stovall%20villas.jpg),85,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=09-117207&LutSiteCD=1),C-116059,7/5/2023,-118.28341,34.01039,POINT (-118.28341 34.01039)
5114014007,14-121652,FLORENCE MILLS (SITE 2),In-Service,NEW CONSTRUCTION,"1046 E 35TH ST  LOS ANGELES, CA 90011",9,2,CENTRAL,0,74,SPECIAL NEEDS,Yes,0,12/17/2018,"9,389,115.63","36,081,992",0,"45,471,107.63",2021,Hollywood Community Housing Corporation,BARKER MANAGEMENT INCORPORATED,(714) 533-3450,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),226,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=14-121652&LutSiteCD=2),C-129358,7/5/2023,-118.25723,34.01161,POINT (-118.25723 34.01161)
7411004023,21-128229,WESTERN LANDING,Development,NEW CONSTRUCTION,25820 S WESTERN AVE CA 90710,15,1,HARBOR CITY,81,81,SPECIAL NEEDS,Yes,80,05/25/2023,0,0,0,0,Development,Abode Communities,N/A,N/A,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=21-128229&LutSiteCD=1),,7/5/2023,-118.30737,33.78863,POINT (-118.30737 33.78863)
6030011028,05-117193,LEEWARD APTS. (SITE 14),In-Service,REHAB,"8318 S MAIN ST  Los Angeles, CA 90003",9,14,FLORENCE-FIRESTONE,0,257,FAMILY,No,0,05/02/2005,0,"7,103,994","10,208,936","17,312,930",2006,"HAMPSTEAD PARTNERS, INC.","ALPHA PROPERTY MANAGEMENT, INC.",(323) 231-4174,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=05-117193&LutSiteCD=14),,7/5/2023,-118.27371,33.96322,POINT (-118.27371 33.96322)
6073004030,10342,"TRI CITY APTS (AVALON, MARIPOSA, ROCKVIEW)",In-Service,N/A,"10803 S AVALON BLVD  Los Angeles, CA 90061",8,1,CENTURY PALMS/COVE,42,42,LARGE FAMILY / WAIVER REQUIRED,No,0,04/15/2002,"2,655,000",0,0,"2,655,000",2003,"CORRIDOR ECONOMIC DEV. CORP.,",BARKER MANAGEMENT INCORPORATED,(714) 533-3450,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=010342&LutSiteCD=1),"C-100782,C-100783",7/5/2023,-118.26535,33.93807,POINT (-118.26535 33.93807)
5076019031,10-104715,MENLO FAMILY HOUSING,In-Service,NEW CONSTRUCTION,"1230 S MENLO AVE  Los Angeles, CA 90006",1,1,PICO-UNION,60,60,FAMILY,Yes,30,05/01/2011,"6,309,887","19,253,250",0,"25,563,137",2013,"Menlo Family Housing, L.P",LTSC CDC PROPERTY MANAGEMENT,(213) 473-3021,click here (http://hcidapp.lacity.org/mpphotos/10-104715/Photo/Website/10-104715.JPG),202,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=10-104715&LutSiteCD=1),C-118815,7/5/2023,-118.29051,34.04815,POINT (-118.29051 34.04815)
5534015018,13-119154,HOLLYWOODLAND (SITE 2),In-Service,ACQUISITION + REHAB,"1222 N GOWER ST  HOLLYWOOD, CA 90038",13,2,HOLLYWOOD,8,82,SENIORS,No,0,11/21/2013,0,"7,946,357","10,500,000","18,446,357",2014,Steele Properties LLC,"MONROE GROUP, LRD",(303) 322-8888,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),53,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=13-119154&LutSiteCD=2),,7/5/2023,-118.32212,34.09322,POINT (-118.32212 34.09322)
5147011024,19-125940,803 E. 5TH ST,Development,REHAB,"803 E 5TH ST  Los Angeles, CA 90013",14,1,LITTLE TOKYO,95,95,SPECIAL NEEDS,Yes,94,10/29/2021,"15,120,000","42,185,369","17,600,000","74,905,369",Development,Coalition for Responsible Community Development,THE JOHN STEWART COMPANY,(213) 787-2722,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),321,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=19-125940&LutSiteCD=1),C-139308,7/5/2023,-118.24091,34.04254,POINT (-118.24091 34.04254)
5546009043,30165,ENCORE HALL,In-Service,NEW CONSTRUCTION,"1602 N IVAR AVE 1-104  HOLLYWOOD, CA 90028",13,1,HOLLYWOOD,104,104,SENIORS,No,0,10/27/2005,"1,700,000","16,928,000","2,040,000","20,668,000",2007,"COMMUNITY REDEVELOPMENT AGENCY, LA","MCCORMACK BARON RAGAN MANAGEMENT SERVICES, INC.",(314) 335-2754,click here (http://hcidapp.lacity.org/mpphotos/030165/Photo/Website/CD%2013%20-%20Encore%20Hall.JPG),125,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=030165&LutSiteCD=1),,7/5/2023,-118.32793,34.09998,POINT (-118.32793 34.09998)
5051005901,18-124669,ADAMS TERRACE,In-Service,NEW CONSTRUCTION,"4314 W ADAMS BLVD  Los Angeles, CA 90018",10,1,WELLINGTON SQUARE,38,86,SENIORS,Yes,19,11/25/2020,"12,000,000","42,345,241","5,991,700","60,336,941",2022,Abode Communities,ABODE COMMUNITIES,(213) 629-2702,click here (http://hcidapp.lacity.org/mpphotos/18-124669/Photo/Website/Adams%20Terrace.JPG),572,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=18-124669&LutSiteCD=1),"C-137407,C-137420",7/5/2023,-118.33225,34.03238,POINT (-118.33225 34.03238)
2138005006,50030,HART VILLAGE,In-Service,NEW CONSTRUCTION,"6941 N OWENSMOUTH AVE  Canoga Park, CA 91303",3,1,CANOGA PARK,47,47,LARGE FAMILY / WAIVER REQUIRED,No,0,02/22/2006,"2,538,000","16,109,027",0,"18,647,027",2008,Abode Communities previously known as LA COMMUNITY DESIGN CENTER,ABODE COMMUNITIES,(213) 225-2770,click here (http://hcidapp.lacity.org/mpphotos/050030/Photo/Website/CD%203%20-%20Hart%20Village.jpg),117,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=050030&LutSiteCD=1),C-109532,7/5/2023,-118.60179,34.19676,POINT (-118.60179 34.19676)
5474022011,12-118878,EAGLE VISTA (AKA TEAGUE TERRACE),In-Service,NEW CONSTRUCTION,"4260 N EAGLE ROCK BLVD  Los Angeles, CA 90041",1,1,GLASSELL PARK,56,56,SPECIAL NEEDS,No,0,05/13/2013,"1,773,961","15,806,726",0,"17,580,687",2015,Women Organizing Resources Knowledge & Services,SOLARI ENTERPRISES INC.,(714) 282-2520,click here (http://hcidapp.lacity.org/mpphotos/12-118878/Photo/Website/150_2830.png),159,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=12-118878&LutSiteCD=1),C-122133,7/5/2023,-118.22342,34.12243,POINT (-118.22342 34.12243)
5052001038,11-117798,JEFFERSON BLVD & FIFTH AVE. APARTMENTS,In-Service,NEW CONSTRUCTION,"2425 W JEFFERSON BLVD  Los Angeles, CA 90018",10,1,JEFFERSON PARK,40,40,FAMILY,No,0,05/24/2012,"3,250,000","13,946,974",0,"17,196,974",2013,"New Urban Partners, LLC","THOMAS SAFRAN & ASSOCIATES, INC",(310) 820-4888,click here (http://hcidapp.lacity.org/mpphotos/11-117798/Photo/Website/Jefferson%20blvd%20fifth%20ave.png),121,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=11-117798&LutSiteCD=1),C-120445,7/5/2023,-118.3219,34.02575,POINT (-118.3219 34.02575)
5154003009,80009,MIRAMAR VILLAGE,In-Service,NEW CONSTRUCTION,"240 S WESTLAKE AVE  Los Angeles, CA 90057",1,1,TEMPLE-BEAUDRY,114,114,FAMILY,No,0,11/12/2008,"11,569,040","29,891,944",0,"41,460,984",2010,"ENHANCED AFFORDABLE DEV CO., LLC",BUCKINGHAM PROPERTY MANAGEMENT,(559) 452-8250,click here (http://hcidapp.lacity.org/mpphotos/080009/Photo/Website/CD%2013%20-%20Miramar%20Village.JPG),336,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=080009&LutSiteCD=1),C-114785,7/5/2023,-118.26934,34.06359,POINT (-118.26934 34.06359)
5445031954,18-125458,PARQUE VISTA - 2851 E. CHAUCER ST.,In-Service,NEW CONSTRUCTION,"2581 N CHAUCER ST  LOS ANGELES, CA 90031",1,1,ATWATER VILLAGE,42,42,FAMILY,No,0,04/01/2020,"4,920,051","20,979,603",0,"25,899,654",2021,McCormack Baron Salazar,"MCCORMACK BARON MANAGEMENT, INC.",(213) 236-2694,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=18-125458&LutSiteCD=1),"C-135344,C-135345",7/5/2023,-118.23371,34.09515,POINT (-118.23371 34.09515)
5037015030,15-122535,ROLLAND CURTIS EAST,In-Service,NEW CONSTRUCTION,"1077 W 38TH ST  LOS ANGELES, CA 90037",8,1,EXPOSITION PARK,70,70,FAMILY,No,0,04/19/2017,"2,680,480","33,786,317",0,"36,466,797",2019,Abode Communities,ABODE COMMUNITIES,(213) 629-2702,click here (http://hcidapp.lacity.org/mpphotos/15-122535/Photo/Website/028.JPG),283,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=15-122535&LutSiteCD=1),C-133084,7/5/2023,-118.2942,34.01803,POINT (-118.2942 34.01803)
5078012902,18-125516,BERENDO SAGE,In-Service,NEW CONSTRUCTION,"1035 S BERENDO ST  LOS ANGELES, CA 90006",10,1,KOREATOWN,42,42,SPECIAL NEEDS,Yes,21,10/13/2020,"6,620,000","20,274,948",0,"26,894,948",2022,West Hollywood Community Housing Corporation,"BARKER MANAGEMENT, INC.",(714) 533-3450,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),241,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=18-125516&LutSiteCD=1),C-137093,7/5/2023,-118.29388,34.05159,POINT (-118.29388 34.05159)
5502031011,14-121509,WILSHIRE TOWERS,In-Service,ACQUISITION + REHAB,"616 S NORMANDIE AVE  Los Angeles, CA 90005",10,1,KOREATOWN,283,283,SENIORS,No,0,03/12/2015,0,"52,443,992",0,"52,443,992",2017,N/A,THOMAS SAFRAN & ASSOCIATES,(310) 820-4888,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=14-121509&LutSiteCD=1),,7/5/2023,-118.30016,34.06301,POINT (-118.30016 34.06301)
5124015902,14-121653,NORWOOD LEARNING VILLAGE,In-Service,NEW CONSTRUCTION,"2009 S OAK ST  Los Angeles, CA 90007",1,1,UNIVERSITY PARK,29,29,FAMILY,No,0,03/16/2016,"2,179,360","17,377,723",0,"19,557,083",2017,"Thomas Safran & Associates Development, Inc",THOMAS SAFRAN & ASSOCIATES INC,(310) 820-4888,click here (http://hcidapp.lacity.org/mpphotos/14-121653/Photo/Website/Norwood%20Learning%20Center.jpg),100,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=14-121653&LutSiteCD=1),C-127237,7/5/2023,-118.27903,34.03517,POINT (-118.27903 34.03517)
6040019019,21-127748,MANCHESTER URBAN HOMES,Development,ACQUISITION + NEW CONSTRUCTION,320 W 87TH ST CA 90003,8,1,VERMONT VISTA,122,122,N/A,No,0,06/30/2023,"7,000,000","73,442,238","3,200,000","83,642,238",Development,Abode Communities,N/A,N/A,click here (http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png),,click here (http://hcidapp.lacity.org/ahtfReportViewer/mpreport.aspx?Project_Number=21-127748&LutSiteCD=1),,7/5/2023,-118.2793,33.95865,POINT (-118.2793 33.95865)
